prefix,tag,count,total,avg_val,first_val,first_step,last_val,last_step,min_val,min_step,max_val,max_step
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/gpu3/mem_free,9,103186169856.0,11465129984.0,11465129984.0,1,11465129984.0,1,11465129984.0,1,11465129984.0,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/gpu3/mem_total,9,103960018944.0,11551113216.0,11551113216.0,1,11551113216.0,1,11551113216.0,1,11551113216.0,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/gpu3/mem_used,9,773849088.0,85983232.0,85983232.0,1,85983232.0,1,85983232.0,1,85983232.0,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/gpu3/mem_util,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/gpu3/powerdraw,9,145.8899917602539,16.209999084472656,16.209999084472656,1,16.209999084472656,1,16.209999084472656,1,16.209999084472656,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/gpu3/pstate,9,72.0,8.0,8.0,1,8.0,1,8.0,1,8.0,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/gpu3/temp,9,315.0,35.0,35.0,1,35.0,1,35.0,1,35.0,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/gpu3/util,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/mem_free,9,800235749376.0,88915083264.0,88915083264.0,1,88915083264.0,1,88915083264.0,1,88915083264.0,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/mem_total,9,1213582934016.0,134842548224.0,134842548224.0,1,134842548224.0,1,134842548224.0,1,134842548224.0,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/mem_used,9,173514424320.0,19279380480.0,19279380480.0,1,19279380480.0,1,19279380480.0,1,19279380480.0,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/mem_util,9,1.3769999742507935,0.15299999713897705,0.15299999713897705,1,0.15299999713897705,1,0.15299999713897705,1,0.15299999713897705,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/swap_free,9,17288441856.0,1920937984.0,1920937984.0,1,1920937984.0,1,1920937984.0,1,1920937984.0,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/swap_total,9,19327315968.0,2147479552.0,2147479552.0,1,2147479552.0,1,2147479552.0,1,2147479552.0,1
