prefix,tag,count,total,avg_val,first_val,first_step,last_val,last_step,min_val,min_step,max_val,max_step
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu11/util,9,1.5569999366998672,0.17299999296665192,0.17299999296665192,1,0.17299999296665192,1,0.17299999296665192,1,0.17299999296665192,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu12/util,9,1.8810000568628311,0.20900000631809235,0.20900000631809235,1,0.20900000631809235,1,0.20900000631809235,1,0.20900000631809235,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu12/util,9,1.8810000568628311,0.20900000631809235,0.20900000631809235,1,0.20900000631809235,1,0.20900000631809235,1,0.20900000631809235,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu13/util,9,1.8720000386238098,0.20800000429153442,0.20800000429153442,1,0.20800000429153442,1,0.20800000429153442,1,0.20800000429153442,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu13/util,9,1.8720000386238098,0.20800000429153442,0.20800000429153442,1,0.20800000429153442,1,0.20800000429153442,1,0.20800000429153442,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu14/util,9,1.8090000450611115,0.20100000500679016,0.20100000500679016,1,0.20100000500679016,1,0.20100000500679016,1,0.20100000500679016,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu14/util,9,1.8090000450611115,0.20100000500679016,0.20100000500679016,1,0.20100000500679016,1,0.20100000500679016,1,0.20100000500679016,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu15/util,9,1.763999953866005,0.19599999487400055,0.19599999487400055,1,0.19599999487400055,1,0.19599999487400055,1,0.19599999487400055,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu15/util,9,1.763999953866005,0.19599999487400055,0.19599999487400055,1,0.19599999487400055,1,0.19599999487400055,1,0.19599999487400055,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu16/util,9,1.7370000332593918,0.19300000369548798,0.19300000369548798,1,0.19300000369548798,1,0.19300000369548798,1,0.19300000369548798,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu16/util,9,1.7370000332593918,0.19300000369548798,0.19300000369548798,1,0.19300000369548798,1,0.19300000369548798,1,0.19300000369548798,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu17/util,9,1.6830000579357147,0.18700000643730164,0.18700000643730164,1,0.18700000643730164,1,0.18700000643730164,1,0.18700000643730164,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu17/util,9,1.6830000579357147,0.18700000643730164,0.18700000643730164,1,0.18700000643730164,1,0.18700000643730164,1,0.18700000643730164,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu18/util,9,1.6919999420642853,0.18799999356269836,0.18799999356269836,1,0.18799999356269836,1,0.18799999356269836,1,0.18799999356269836,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu18/util,9,1.6919999420642853,0.18799999356269836,0.18799999356269836,1,0.18799999356269836,1,0.18799999356269836,1,0.18799999356269836,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu19/util,9,1.6919999420642853,0.18799999356269836,0.18799999356269836,1,0.18799999356269836,1,0.18799999356269836,1,0.18799999356269836,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu19/util,9,1.6919999420642853,0.18799999356269836,0.18799999356269836,1,0.18799999356269836,1,0.18799999356269836,1,0.18799999356269836,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu2/util,9,2.1509999334812164,0.23899999260902405,0.23899999260902405,1,0.23899999260902405,1,0.23899999260902405,1,0.23899999260902405,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu2/util,9,2.1509999334812164,0.23899999260902405,0.23899999260902405,1,0.23899999260902405,1,0.23899999260902405,1,0.23899999260902405,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu3/util,9,1.6469999849796295,0.18299999833106995,0.18299999833106995,1,0.18299999833106995,1,0.18299999833106995,1,0.18299999833106995,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu3/util,9,1.6469999849796295,0.18299999833106995,0.18299999833106995,1,0.18299999833106995,1,0.18299999833106995,1,0.18299999833106995,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu4/util,9,3.446999877691269,0.382999986410141,0.382999986410141,1,0.382999986410141,1,0.382999986410141,1,0.382999986410141,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu4/util,9,3.446999877691269,0.382999986410141,0.382999986410141,1,0.382999986410141,1,0.382999986410141,1,0.382999986410141,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu5/util,9,1.6740000396966934,0.1860000044107437,0.1860000044107437,1,0.1860000044107437,1,0.1860000044107437,1,0.1860000044107437,1
